,,,,,,,REFERENTES,,,STATUS DE COLECCION,,,,,,,,,,,,INCLUDES,,TELA DE LUCIR MUESTRA COLECCION,,,,,TELA DE FORRO MUESTRA COLECCION                                ,,,,,,,,VARIACION DE COLOR,,EMPAQUES,MARQUILLA SATINADA FORRADA,BORDADO EN PRENDA,,SEMIELABORADOS,,PROCESO EXTERNO,,,,,ENTREGABLES COLECCION,,,,,,,REFERENTES DISEÑO TECNICO,,,,,,TELAS,,,,,,INSUMOS,,,BORDADO,,TOTAL,SEMANA 1 - COMENTARIOS DE MEDICION,,,,,SEMANA 2 - COMENTARIOS DE MEDICION,,,,,SEMANA 3 - COMENTARIOS DE MEDICION,,,,,SEMANA 4 - COMENTARIOS DE MEDICION,,,,,SEMANA 5 - COMENTARIOS DE MEDICION,,,,,SEMANA 6 - COMENTARIOS DE MEDICION,,,,,SEMANA 7 - COMENTARIOS DE MEDICION,,,,,,,,EQUIPO TECNICO,,,,,,INFORMACION LOGISTICA MEUSTRA COLECCION,,,,,,COMPOSICIONES MUESTRA COLECCION,,,,,,,,COMPOSICIONES PRODUCCIÓN,,,,,,,0,,,,,,,,,,,,
REF,IMAGEN,CODIGO MD,CODIGO PT,NOMBRE REFERENCIA,COLOR,COD COLOR,FOTO BASADO EN,PT, BASADO EN,STATUS,DISEÑADOR,STATUS TALLER,MODISTA,FOTOS INTERNAS,LINEA,SUBLINEA,TIPO REF, TALLAJE ,LARGO,CLOSURE,LINNED,INCLUDES,INCLUDES DE PAQUETE COMPLETO EN PLANTA,CODIGO TELA DE LUCIR PRINCIPAL EN MUESTRA,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,BASE TEXTIL,CODIGO TELA DE FORRO,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,MOD. DE ARTE,UBICACION EN TRAZO,ALL OVER,SUGERENCIA MOD/UBC,VARIACION DE COLOR,REF,TIPO DE EMPAQUE,APLICA O NO,APLICA O NO APLICA,DESCRIPCION,APLICA O NO APLICA,DESCRIPCION,PROVEEDOR,PROCESO EXTERNO,COSTO,STYLING,FOTO PRODUCTO,COMENTARIOS,TERMINADO EN TALLER PARA COSTEO TELAS,ENTREGABLE CREATIVO,"ENTREGABLE TECNICO  
129,,-,-,,,,,PT03449,LIGHT PEACH/ECRU IN ETERNITY PANT WS26,CANCELADO SIN CORTAR,FER,CANCELADO,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,,,TE00012448,,"PRINTED ECO GEORGETTE art.VIK058N/FSC RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.35,,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,MD04259,PT04571,BLACK/ECRU TACTILE WINDS MAXI DRESS,,,,PT02635,TACTILE WINDS MAXI DRESS WS25,EN PROCESO,CLAUDIA,TERMINADO,LUCY RAMOS,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,EMBROIDERED,N/A,TE00012448,,"PRINTED ECO GEORGETTE art.VIK058N/FSC RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.35,ECO GEORGETTE,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,MODIFICACIÓN DE ARTE," DIFERENCIA DE ANCHO, NO PASA DIRECTO",,,,,,,x,,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORDÓN,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,PDT,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% VISCOSE,WOVEN,N/A,EMBROIDERED,OK,,,,,,,EMBROIDERED,,,,,,,,,,,,,,
131,,MD04212,PT04568,ECRU/GREEN ESSENTIAL LINE ONEPIECE,,,,PT03957,RIB GREEN EXPLORER ONEPIECE SV26,EN PROCESO,MARIA DEL MAR,TERMINADO,MARTA RAMIREZ,OK FOTO PRENDA,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,,,,N/A,N/A,TE00012432,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 LICUALA ENVIROMENT ECRU/GREEN 65CMS",1.42,LYCRA,N/A,N/A,N/A,N/A,,,,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TRAZO,MODIFICACIÓN DE ARTE,,,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,CAMBIO POR CAMBIO DE BASE,,WOMEN ONEPIECE KNITTED,,KNITTED,SI,,OK,,,,,,,,,,,,,,,,,,,,,
132,,MD04260,PT04572,ECRU/GREEN NUEVO DESTINO MIDI SKIRT,,,,PT03517,TRIBAL ECRU/BLACK NUEVO DESTINO MIDI SKIRT WS26,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,OK FOTO PRENDA,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012432,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 LICUALA ENVIROMENT ECRU/GREEN 65CMS",1.42,LYCRA,,#N/A,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,SI,,,,,,,,,PT03517,TRIBAL ECRU/BLACK NUEVO DESTINO MIDI SKIRT WS26,PARAMETRIZACIÓN,UBICACIÓN EN TRAZO,"ES ALL OVER Y LOS REFERENTES UBI EN TRAZO, NO SE ENTREGA",X,"1.86 MT
UBI EN TRAZO",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WS26 #130 TRIBAL ECRU/BLACK NUEVO DESTINO SKIRT UBICACIÓN EN TRAZO 

REVISAR CONSUMO CON SENTIDO DE CANALES (NO TIENE MUESTRA EN VITA- MUESTRA EN SHIMMERING) PENDIENTE OT 

 REFERENTE PARA CONSUMO DE SESGO 
WS26 #132 PT03519 CRINKLE  BLACK  NUEVO DESTINO MIDI SKIRT (CONSUMO PARA SESGO + ENTRADA DE MAQUINA Y DESPERDICIO) ",,UBICACIÓN EN TRAZO,OK MARQUILLA ,,,,,IGUAL,,WOMEN SKIRT KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,N/A,,OK,,,WOMEN SKIRT KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
133,,MD04261,PT04573,CRINKLE WINE NUEVO DESTINO MIDI SKIRT,,,,PT03519,CRINKLE BLACK NUEVO DESTINO MIDI SKIRT WS26,EN PROCESO,CLAUDIA,TERMINADO,LUCY RAMOS,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00011438,,"CRINKLE LYCRA, ART.RN-2181 - SEVNA, COL.WINE",1.2,CRINKLE LYCRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,OK,,,,,,PT03519,CRINKLE BLACK NUEVO DESTINO MIDI SKIRT WS26,SAP,SOLIDO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,SOLIDO,OK MARQUILLA ,,,,,PDT,,WOMEN SKIRT KNITTED,"88% RECYCLED POLYAMIDE
12% ELASTANE",KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
134,,MD04213,PT04569,BLACK/ECRU NEW MISTY HEM T-SHIRT,,,,PT02634,BLACK MISTY HEM T-SHIRT WS25,EN PROCESO,YAMILET,TERMINADO,JIMENA BORJA,OK FOTO PRENDA,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,SLIP ON,SI,N/A,N/A,TE00012440,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.40,TERRY,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,,PT02715,PALMS MISTY HEM T-SHIRT WS25,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,"CAMBIO DE REFERENTE
 
REF 69 PT02715 PALMS MISTY HEM T-SHIRT WS25
DAR MARGEN AL CUELLO ADICIONAL A LA MARGEN CONVENCIONAL DAR 2 CM MAS  Y 1,5 CM DE MAS DE MARGEN DE LARGO DE TOP",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,cambio,,WOMEN T-SHIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,OK,,,,,,,,,,,,,,,,,,,,,
135,,MD04214,PT04570,DOTS BLACK/ECRU ESSENTIAL LINE ONEPIECE,,,,PT03957,RIB GREEN EXPLORER ONEPIECE SV26,EN PROCESO,CLAUDIA,TERMINADO,LUCY RAMOS,OK FOTO PRENDA,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00012433,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS BLACK/ECRU 5CMS",1.42,LYCRA,N/A,N/A,N/A,N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,0.32,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,"CAMBIAR REFERENTE 

(PARA CONSUSMO)
AUMENTA CONSUMO POR SENTIDO DE TELA DE RIB VS VITA",,ALL OVER,OK MARQUILLA ,,,,,igual pero con forro,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,SI,,OK,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
136,,MD04267,PT04577,WINE/GREEN HIDDEN PARADISE ONEPIECE,,,,PT01009,HIDDEN PARADISE ONEPIECE RE23 WS23,EN PROCESO,YAMILET,TERMINADO,JIMENA BORJA,OK FOTO PRENDA,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,,,TE00012446,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 TROPICAL WILD GREEN/BLACK 90cms",1.40,TERRY,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,ALL OVER,,X,1.35MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,SI,,OK,,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
137,,MD04268,PT04578,BLACK PLAYA DEL RIO BIKINI TOP,,,,PT03078,PLAYA DEL RIO BIKINI TOP SV25,EN PROCESO,CLAUDIA,TERMINADO,DIANA ADARME,,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,N/A,,,,,TE00009330,,"CRINKLE LYCRA, ART.RN-2181 SEVNNA, col.BLACK",1.20,CRINKLE LYCRA,,,#N/A,#N/A,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,SAP,SOLIDO,,X,0.06MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,,,WOMEN BIKINI TOP KNITTED,"88% RECYCLED POLYAMIDE
12% ELASTANE",KNITTED,N/A,,OK,,,WOMEN BIKINI TOP KNITTED,"88% RECYCLED POLYAMIDE
12% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
138,,MD04269,PT03079,BLACK/ECRU SUSURRO DEL AGUA BIKINI BOTTOM,,,,PT03079,BLACK SUSURRO DEL AGUA BIKINI BOTTOM SV25,APROBADO REPROGRAMACION,CLAUDIA,TERMINADO,DIANA ADARME,,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,,,,,TE00009330,,"CRINKLE LYCRA, ART.RN-2181 SEVNNA, col.BLACK",1.20,CRINKLE LYCRA,,,#N/A,#N/A,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,SAP,SOLIDO,,x,0.19MTS,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK 
REF 54 PT03402 MOCCA SUSURRO DEL AGUA BIKINI BOTTOM SV25 ",,SOLIDO,OK MARQUILLA ,,,,,,,WOMEN BIKINI BOTTON KNITTED,"88% RECYCLED POLYAMIDE
12% ELASTANE",KNITTED,N/A,,OK,,,WOMEN BIKINI BOTTON KNITTED,"88% RECYCLED POLYAMIDE
12% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
139,,MD04270,PT04582,ECRU/GREEN SEA SPRITE BIKINI TOP,,,,PT03995,ECRU/BLACK SEA SPRITE BIKINI TOP SV26,EN PROCESO,MARGARITA,TERMINADO,CIELO AGUIRRE,,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,N/A,,,,,TE00012432,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 LICUALA ENVIROMENT ECRU/GREEN 65CMS",1.42,LYCRA,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,0.12MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN BIKINI TOP KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,SI,,OK,,,WOMEN BIKINI TOP KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
140,,MD04271,PT04583,ECRU/GREEN TAITA BIKINI BOTTOM,,,,PT03944,ECRU/BLACK TAITA BIKINI BOTTOM SV26,EN PROCESO,MARGARITA,TERMINADO,CIELO AGUIRRE,OK FOTO PRENDA,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,,,,,TE00012432,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 LICUALA ENVIROMENT ECRU/GREEN 65CMS",1.42,LYCRA,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,SAP,ALL OVER,,X,0.17MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OK 

(REFERENTE ALL OVER)
 REF 45 PT02129 BLACK TAITA BIKINI BOTTOM OT01548 SV24 ",,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,SI,,OK,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
141,,MD04272,PT04584,TERRY  ECRU/WINE BANDANA MARINA BIKINI TOP,,,,PT03912,GREEN/NUDE BANDANA MARINA BIKINI TOP SV26,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,N/A,,,,,TE00012438,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 WILD HORSES ECRU/WINE 50CMS",1.40,TERRY,,,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TRAZO/MOD ARTE,MODIFICACIÓN DE ARTE,,X,0.18MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,,,WOMEN BIKINI TOP KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,WOMEN BIKINI TOP KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
142,,MD04273,PT04585,TERRY ECRU/WINE SUSURRO DEL AGUA BIKINI BOTTOM,,,,PT03507,TERRY NAVY SUSURRO DEL AGUA BIKINI BOTTOM WS26,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,,,,,TE00012438,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 WILD HORSES ECRU/WINE 50CMS",1.40,TERRY,,,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TRAZO/MOD ARTE,MODIFICACIÓN DE ARTE,"EL CONSUMO ES MOD, NO SE PASA DIRECTO",X,0.17MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CAMBIA REFERENTE 
CAMBIA REFERENTE POR BASE TEXTIL 
 REF 48 PT02691 PALMS MARINERA BIKINI BOTTOM
",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,,,WOMEN BIKINI BOTTON KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,SI,,OK,,,WOMEN BIKINI BOTTON KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
143,,MD04262,PT04544,SOFT EARTH DRESS,,,#N/A,#N/A,,EN PROCESO,YAMILET,TERMINACION EN CONFECCION,FANNY GOMEZ,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012467,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 LICUALA ENVIROMENT WINE/GREEN/MUSTARD",1.42,LIGHT POPLIN,,,#N/A,#N/A,SI,N/A,N/A,ALL OVER,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TECNICO,ALL OVER,,X,3.68MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL OVER,MARQUILLA OK,,,,,,,WOMEN DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,WOMEN DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
144,,MD04263,PT04443,MUSTARD/ECRU GALAPAGO DRESS,,,,,GALAPAGO MAXI DRESS SV21,EN PROCESO,YAMILET,CALIDAD,FANNY GOMEZ,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012530,,"PRINTED LIGHT LINEN art.W0448FEB CLERICI, WS27 MAPUCHE BORDERS MUSTARD/ECRU 37,5CM",1.45,LIGHT LINEN,,,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,3.68MTS,,,,,X,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,,,WOMEN DRESS IN WOVEN FABRIC,100% LINEN,WOVEN,,,,,,WOMEN DRESS IN WOVEN FABRIC,100% LINEN,WOVEN,,,,,,,,,,,,,,,,
145,,MD04274,PT03024,CLOUD FOREST SHIRT,,,,PT03024,CLOUD FOREST SHIRT SV25,APROBADO REPROGRAMACION,FER,TERMINACION EN CONFECCION,ALEJANDRA ROJAS,,TOPS,SHIRT,TP, XS-S-M-L-XL ,,,,,,TE00008887,,"SOLID LINEN JULIA 43003, COL. VANILA 1591","1,5",LINEN,,,#N/A,#N/A,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,,,,OK,,,,,#N/A,#N/A,,TRAZO,SOLIDO,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,,,WOMEN SHIRT IN WOVEN FABRIC,100% ORGANIC LINEN,WOVEN,N/A,,OK,,,WOMEN SHIRT IN WOVEN FABRIC,100% ORGANIC LINEN,WOVEN,,,,,,,,,,,,,,,,
146,,MD04264,PT04556,ECRU/GREEN ANOTHER CHANCE MAXI DRESS,,,,PT03394,ANOTHER CHANCE MAXI DRESS WS26,EN PROCESO,BURGOS,TERMINADO,LUISA BUITRAGO,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012466,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 LICUALA ENVIROMENT ECRU/GREEN",1.42,LIGHT POPLIN,,,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,OK,,,,,#N/A,#N/A,,TRAZO,MODIFICACIÓN DE ARTE,,X,2.97MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,SI,,OK,,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
147,,MD04275,PT04586,TERRY WINE/ECRU SUNNY DAYS ONEPIECE,,,,PT03074,TERRY WINE SUNNY DAYS ONEPIECE SV25,EN PROCESO,MARIA DEL MAR,CONFECCION,LUZ MARY MORALES,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,,,,,,TE00012446,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 TROPICAL WILD GREEN/BLACK 90cms",1.40,TERRY,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,APOYO ESPECIAL,ALL OVER,,X,0.24MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,WOMEN ONEPIECE KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
148,,MD04265,PT04580,TERRY DOTS GREEN/ECRU KEEL MIDI SKIRT,,,,PT03057,TERRY GREEN KEEL MIDI SKIRT SV25,EN PROCESO,FER,TERMINADO,ENEIDA MACA,OK FOTO PRENDA,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,,,TE00012442,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 DEER DOTS GREEN/ECRU 5CMS",1.40,TERRY,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,1.92MTS,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,OK,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,,,,,,,,,,,,,,
149,,MD04266,PT04581,TERRY GREEN/WINE KEEL MIDI SKIRT,,,,PT03057,TERRY GREEN KEEL MIDI SKIRT SV25,EN PROCESO,FER,TERMINADO,ENEIDA MACA,OK FOTO PRENDA,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,,,TE00012446,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 TROPICAL WILD GREEN/BLACK 90cms",1.40,TERRY,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,1.92MTS,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,OK,,,WOMEN SKIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,N/A,,,,,,,,,,,,,,,
150,,MD04276,PT04587,TROPICAL SAGRADO BIKINI BOTTOM,,,,PT03501,PALMS BLACK/SAND SAGRADO BIKINI BOTTOM WS26,EN PROCESO,MARIA DEL MAR,TERMINADO,LUZ MARY MORALES,,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,TIE ON SIDE,,EMBROIDERED STRAP EDGE,N/A,TE00012436,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 TROPICAL WILD NAVY/ECRU 90CMS",1.42,LYCRA,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,SAP,ALL OVER,,X,0.17 MTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
151,,MD04277,PT04588,DOTS GREEN/ECRU SAGRADO BIKINI BOTTOM,,,,PT03501,PALMS BLACK/SAND SAGRADO BIKINI BOTTOM WS26,EN PROCESO,MARIA DEL MAR,TERMINADO,MARTA RAMIREZ,,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,TIE ON SIDE,,EMBROIDERED STRAP EDGE,N/A,TE00012434,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS GREEN/ECRU 5CMS",1.42,LYCRA,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,SAP,ALL OVER,,X,"0.13 MTS
0.04 MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,ALL OVER,OK MARQUILLA ,,,,,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,WOMEN BIKINI BOTTON KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
